"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $281.79/Eth","Historical $Price/Eth","Status","ErrCode","Type"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x3527e754afb84f25c99094b8d2c46c095eb2925d","","0","2.49","701.6571","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x0abf412f882c93b6ebbc01232cff95c4fdb70ceb","","0","14.99","4224.0321","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x1b74c7be734d0782a76d4ad9bad7713a0cbe4196","","0","9.99","2815.0821","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xff515e40b26e7f52179d8f61a8463b8a3534d8eb","","0","23","6481.17","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xfce227f04aa17893ca4083fab286d51c31565a91","","0","40.79","11494.2141","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x81344acffebefab98b88724728268a539e8d8735","","0","1.19","335.3301","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd693687b975fd7220d6bc4ad73452f39951cead6","","0","1.49","419.8671","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xf004eef70ec7f57666fc1fb65c23d74d95db9290","","0","2","563.58","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xbc9d3bc9d360dee0215edf1daf3b565774611e0f","","0","7.99","2251.5021","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xb505830ffd0059f9a3d98c1eebade1b8279a40e3","","0","91.89","25893.6831","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xb30a88a413b7ee93252dc491a9b50a67ed0c815a","","0","8","2254.32","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xdcc5f5685066b4210aaa96c51ea24cbe885192f8","","0","6.9","1944.351","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x2cbce7ade596dcd17e2acc1d462b6ac3325d0d18","","0","0.49","138.0771","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x13522336f85cc2e30553c3aad328854c473148df","","0","0.3","84.537","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x753360390617f05a1820e36dc6d0fda8c8984ca6","","0","2.99","842.5521","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x75664da471e2f5e72e39b6a6c701884898da32df","","0","3","845.37","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xc57e8f023fa4a9f7931a0b5637ccfe023171c21f","","0","11.65","3282.8535","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x65bff241c97bc5f13e19b81ebd457ada7ca4fae2","","0","7.22","2034.5238","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xaa6056ee1c9deffd738d0ac60a6140b7e8876167","","0","38","10708.02","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x75fabfe2063c9d577838442c97e24369d2c42977","","0","2.1","591.759","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xc1e9928b68696bdfe34e6711ba06610794ca3279","","0","2.1","591.759","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x0cba784cabb5f0451d65497b390fb374ee21b9b1","","0","10","2817.9","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xc3ab220d99675aedd8ac82359d2c06c9bd885a7c","","0","1","281.79","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd2a271695870930fd3dd4c68f5044f013a8d0c0a","","0","3.49","983.4471","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xafd772e72b3a8fd208f777a168243ab31aa0b7bb","","0","0.89","250.7931","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x2c48164968dc5035d6a331b9ad0f947eaf7d0064","","0","0.4","112.716","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x4df391681ad5e8f156ad2fc0353c3fd95ff97e3f","","0","2","563.58","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x1cdbd0652e6c779c75e33322c5f9b573e014478b","","0","10","2817.9","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd3c445e2e72cc0c328646f3d2fb280390a9480c7","","0","16.07","4528.3653","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa73af3fd5aa974f84e95d30897e4e2b4b639b31b","","0","0.75","211.3425","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x09bde25939ef81007e306a142beaedc38a88bebe","","0","11.4","3212.406","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x1eca6f5a3f256c5a4082d292c0c8f0071f91dba7","","0","69.3","19528.047","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa289c7870768c92950b2feab7706b2720d423b87","","0","4.99","1406.1321","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xb47c8d0c07b89798d2a206c44e1720cf673ac1c9","","0","0.97","273.3363","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x57b274536df68d3a238b8553c5aefd8cee88c17a","","0","0.16","45.0864","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x02f276e1cd0235b676163390e5cbfa095e026112","","0","12","3381.48","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x22443657fadff8d7c26f6b592984143c3ba24469","","0","8.24","2321.9496","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x355a80d15057306aa876c0ad83d2242653ec4d3c","","0","0.24","67.6296","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa362fc8166c42b592e420d7b245a5877f756c432","","0","0.08","22.5432","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa70cf4b12c91cd09fe8049c50dd0a4eab141bd2b","","0","10.21","2877.0759","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x78da77adb52b93ee1accb55b5b9c45e1f4878a95","","0","0.5","140.895","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x512d155c3eb8fcd0c56d8735848718a35172fc0e","","0","1","281.79","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x37da469e5b4a4cb91152520e06115f222546cbad","","0","29","8171.91","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xe1e927f59df76b2d48d73bfc0a8a3d2bd11727b5","","0","2","563.58","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xbba43ce1484dfe0f388619599cb8e9147af6fc0d","","0","0.09","25.3611","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x2d2e2ed5334165fe0459323b01f2c6c9d91a2f67","","0","0.89","250.7931","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xc013046d97b0a1983c00580287d5473109f49f52","","0","0.23","64.8117","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x4a215af3711c4403ef2fda9eb36a529838477370","","0","3","845.37","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x95b4d6578a536d9a15ea6602a79ae95ad4f46313","","0","1.5","422.685","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x6837fe877542337baf86c20caca637151fd10098","","0","0.49","138.0771","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x87c4669958ccec001a5c505f01059a1d58e56b2e","","0","1.33","374.7807","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x73936f85ac6d58edefe5df9965ed33a3f565880e","","0","3.02","851.0058","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x123ffc21d920ed95993c3b0db18136102168be6f","","0","1.99","560.7621","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xf9827059961ef95c169289e39449894a477f6009","","0","9.83","2769.9957","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x882cac083eddd5e6538c03816d6cac90f1e51a0c","","0","1","281.79","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xf0afdf8abfd207433ba39882839a9fd2b1be9db4","","0","31.71","8935.5609","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa453b5cb5db648d55280a7b61c264651fd17e18b","","0","7.08","1995.0732","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x092b6a7b51109822fa186328369404a3510825c1","","0","15","4226.85","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x9eb8946fb020ed7c049ab94505547a129d10e0b8","","0","1","281.79","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x074d1f2b46087d67584a83d0c877ec5d33238d59","","0","9.8","2761.542","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x0013ef77b6c3d866fee42aa9faf57ed740374a2d","","0","2.5","704.475","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x90761c0bfcf1e13c49e082768413ade93d215302","","0","1.01","284.6079","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x429f39a97056c6016f6ec95f2f7dc1e62272c6f3","","0","1.7","479.043","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x299b373c3a3457f8488404b314b749589d58b3be","","0","96","27051.84","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x1e903b52c392d152eff7397ea6f85a28d7278920","","0","1.28","360.6912","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xf0df3fc22802fcb41548ac9226f4c9c4794e40a7","","0","5.69","1603.3851","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x4ac4e7b7acde84a3a1e0d1ca14b29f656f1ff70c","","0","1","281.79","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x557491b0627e95195410001797dd9279b5da4eee","","0","4.53","1276.5087","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x3838f00047bcd1bf8098b01be6521cf580fbba01","","0","0.05","14.0895","306.72","0","","call"
"0x4f1fb4d975b4a56d8bd85a3d0178849cdafbd33783de3dad9c5addb22b9b289f","4251317","1504865672","9/8/2017 10:14:32 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xe73a32939030ca53373e23c591d083c09b345d58","","0","6.19","1744.2801","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xb48ca718f14f52da2fef12935d1232cfe4983ffa","","0","2","563.58","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x41900af3406650439aaa513bbfe4ba9fdc2cf11d","","0","5.49","1547.0271","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x3f5a28f23a4b344832e5eebb11989214f1e3e6f3","","0","3.5","986.265","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x63481c533f984e2907b18aee7f6385003be3d856","","0","0.47","132.4413","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x74a16dcdfcfe8a9a283340163ef23b9cc83f3ec9","","0","20.82","5866.8678","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd646aac61b03a2a8b6d27448f40c32b8b653ff45","","0","2","563.58","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xa0cbeae7f1ecc590e3786baaf00a2ce5b67561f1","","0","34.43","9702.0297","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x807409e0a7937c90d94375735e554b186e0ca43e","","0","10.58","2981.3382","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x90ccd9720c663470d4f98b4819b2851a50b91b3a","","0","9","2536.11","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x75d6932712e64dec3a8663a2150435da3b431605","","0","2","563.58","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xd78847c478a4e2496e1e92cd4cd020f449788a01","","0","6.6","1859.814","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xed4e45a84297b43effa7554fd60026648fd03f19","","0","1","281.79","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x3e72f17d9d25ec2cd161e95626734e77e75c3e32","","0","0.99","278.9721","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x37aaa6f97a5a9482f66c6c0f872e4911a21ac9e4","","0","16.85","4748.1615","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x890ecfefa4a160616156843a7d416ed8a5b431f2","","0","0.22","61.9938","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xb500070d8596f419bf95fc2dd0512b6bd8770214","","0","5.18","1459.6722","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x7219486e015a88320e1037606591473e2a950cbb","","0","25","7044.75","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x889d5dcd07d4043be171970d95dcc839f50efe60","","0","17.79","5013.0441","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x9c3ce99f572eb94dfe0d5932a76c0f30f4b5184f","","0","0.98","276.1542","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xdf66a56448c0b7abb42548b5998ee11fa0bb9f9e","","0","14.99","4224.0321","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x32a9caed820e2161579b3abeeed6420e17c09967","","0","1.98","557.9442","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0x1611b58a2e40356f79ee6f14a6c461c3cf8ce040","","0","2.79","786.1941","306.72","0","","call"
"0xcaa973177cc5c65e93609a9777d055f2035739caaec219e8518fa2ea677ac472","4251313","1504865544","9/8/2017 10:12:24 AM","0x8668ef4534ec8716dede42807084a526ff4904e2","0xfb83060f308fa2cf6ef1dcf3a8e456c89ebf8fc8","","0","3.1","873.549","306.72","0","","call"
